diff_median_sample,file,gnss_max,gnss_median,gnss_min,gnss_p01,gnss_p99,lidar_max,lidar_min,name,point_count,pos_cover_rate,pulse_max,pulse_min,reason,seq,size_bytes,status,total_pulses
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00207_20260510191448.h5,40487.576083368,40486.082316488,40484.574984752,40484.606946724,40487.549895428005,40505.576083368,40502.574984752,L1_cap_00207_20260510191448.h5,2273791,1.0,1488039.0,1.0,,207,274800888,OK,1488039.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00208_20260510191451.h5,40490.578332016,40489.075596088,40487.576085368,40487.60758484,40490.546718544,40508.578332016,40505.576085368,L1_cap_00208_20260510191451.h5,2281766,1.0,1488557.0,1.0,,208,273333200,OK,1488557.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00209_20260510191454.h5,40493.581070672,40491.99006046,40490.578334016,40490.6068425712,40493.550968108,40511.581070672,40508.578334016,L1_cap_00209_20260510191454.h5,2138821,1.0,1414420.0,1.0,,209,256697164,OK,1414420.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00210_20260510191457.h5,40496.583943328,40495.061314272,40493.581072672,40493.605368524,40496.549985144,40514.583943328,40511.581072672,L1_cap_00210_20260510191457.h5,2080787,1.0,1483080.0,1.0,,210,247185012,OK,1483083.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00211_20260510191500.h5,40499.585819976,40498.067641944,40496.583951328,40496.61195748,40499.547815708,40517.585819976,40514.583951328,L1_cap_00211_20260510191500.h5,1982604,1.0,1469748.0,1.0,,211,232181160,OK,1469748.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00212_20260510191503.h5,1461726.0,731387.5,1.0,12735.57,1449355.43,1461744.0,19.0,L1_cap_00212_20260510191503.h5,1920258,0.0013867928163819653,1461726.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,212,217868508,REPAIR_CANDIDATE,1461726.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00213_20260510191506.h5,40505.587321264,40504.100730416,40502.586278616,40502.622422256,40505.55678166,40523.587321264,40520.586278616,L1_cap_00213_20260510191506.h5,2067173,1.0,1478127.0,1.0,,213,238490160,OK,1478127.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00214_20260510191509.h5,40509.089121428,40507.298853124,40505.587323264,40505.619405436,40509.055299104,40527.089121428,40523.587323264,L1_cap_00214_20260510191509.h5,2378808,1.0,1707804.0,1.0,,214,275147760,OK,1707804.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00215_20260510191512.h5,40512.090416088,40510.56443122,40509.089123428,40509.12054996,40512.053324708,40530.090416088,40527.089123428,L1_cap_00215_20260510191512.h5,1941860,1.0,1459191.0,1.0,,215,222300952,OK,1459192.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00216_20260510191515.h5,40515.091966744,40513.508643574,40512.090420088,40512.114282876,40515.066313944,40533.091966744,40530.090420088,L1_cap_00216_20260510191515.h5,1760134,1.0,1397550.0,1.0,,216,195126000,OK,1397550.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00217_20260510191518.h5,40518.594170128,40516.877409236,40515.091968744,40515.132684964,40518.558860175996,40536.594170128,40533.091968744,L1_cap_00217_20260510191518.h5,2231389,1.0,1711646.0,1.0,,217,249144708,OK,1711647.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00218_20260510191522.h5,40521.596056784,40520.088021816,40518.594174128,40518.623158883995,40521.559290588,40539.596056784,40536.594174128,L1_cap_00218_20260510191522.h5,2042631,1.0,1482054.0,1.0,,218,234580500,OK,1482054.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00219_20260510191525.h5,40524.59778746,40523.108148588,40521.596058784,40521.626589792,40524.567019292,40542.59778746,40539.596058784,L1_cap_00219_20260510191525.h5,2204743,1.0,1487171.0,1.0,,219,259591784,OK,1487171.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00220_20260510191528.h5,40527.599154132,40526.112590268,40524.59778946,40524.624293604,40527.572062208004,40545.599154132,40542.59778946,L1_cap_00220_20260510191528.h5,2248790,1.0,1487472.0,1.0,,220,265738212,OK,1487472.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00221_20260510191531.h5,40530.602788808,40529.090226812,40527.599156132,40527.6298883,40530.57183464,40548.602788808,40545.599156132,L1_cap_00221_20260510191531.h5,2255568,1.0,1489453.0,1.0,,221,272602576,OK,1489453.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00222_20260510191534.h5,40533.604589488,40532.104412548,40530.602790808,40530.63456898,40533.577868764,40551.604589488,40548.602790808,L1_cap_00222_20260510191534.h5,2233130,1.0,1488431.0,1.0,,222,272274656,OK,1488431.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00223_20260510191537.h5,40536.582786032,40535.070305036,40533.604591488,40533.635318556,40536.54663694,40554.582786032,40551.604591488,L1_cap_00223_20260510191537.h5,2176546,1.0,1452633.0,1.0,,223,265096800,OK,1452633.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00224_20260510191540.h5,40539.60807884,40538.13259204,40536.582788032,40536.62442106,40539.581887896,40557.60807884,40554.582788032,L1_cap_00224_20260510191540.h5,2204741,1.0,1466451.0,1.0,,224,268119372,OK,1466451.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00225_20260510191543.h5,40542.611559524,40541.110419592,40539.60808084,40539.639091948,40542.58123441788,40560.611559524,40557.60808084,L1_cap_00225_20260510191543.h5,2241148,1.0,1489278.0,1.0,,225,272535144,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00226_20260510191546.h5,40545.612940196,40544.11451128,40542.61156152,40542.64085968,40545.582168632,40563.612940196,40560.61156152,L1_cap_00226_20260510191546.h5,2246671,1.0,1488298.0,1.0,,226,272074840,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00227_20260510191549.h5,40548.615118884,40547.11440694,40545.612942196,40545.640356344,40548.583565216,40566.615118884,40563.612942196,L1_cap_00227_20260510191549.h5,2252476,1.0,1488627.0,1.0,,227,272732808,OK,1488627.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00228_20260510191552.h5,40551.616485568,40550.115804624,40548.615120884,40548.644977088006,40551.584889396,40569.616485568,40566.615120884,L1_cap_00228_20260510191552.h5,2252303,1.0,1487192.0,1.0,,228,271385720,OK,1487192.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00229_20260510191555.h5,40554.619112252,40553.117584312,40551.616487568,40551.643592016,40554.592168104,40572.619112252,40569.616487568,L1_cap_00229_20260510191555.h5,2253616,1.0,1488942.0,1.0,,229,271201944,OK,1488942.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00230_20260510191558.h5,40557.61997492,40556.121820008,40554.619114252,40554.65037842,40557.589060631995,40575.61997492,40572.619114252,L1_cap_00230_20260510191558.h5,2247207,1.0,1488116.0,1.0,,230,269891348,OK,1488116.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00231_20260510191601.h5,1488816.0,743773.0,1.0,13703.0,1473673.0,1488834.0,19.0,L1_cap_00231_20260510191601.h5,2248093,0.0012188107876320063,1488816.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,231,266065524,REPAIR_CANDIDATE,1488816.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00232_20260510191604.h5,1488760.0,744123.5,1.0,14346.0,1473350.5299999998,1488778.0,19.0,L1_cap_00232_20260510191604.h5,2254548,0.0010347972187773335,1488760.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,232,266140936,REPAIR_CANDIDATE,1488760.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00233_20260510191607.h5,40566.627336992,40565.045056616,40563.624474304,40563.64953844,40566.599280024,40584.627336992,40581.624474304,L1_cap_00233_20260510191607.h5,2133442,1.0,1408722.0,1.0,,233,255476916,OK,1408722.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00234_20260510191610.h5,40569.627933688,40568.121604712,40566.627338996,40566.65836142052,40569.596255256,40587.627933688,40584.627338996,L1_cap_00234_20260510191610.h5,2251614,1.0,1487864.0,1.0,,234,269497904,OK,1487864.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00235_20260510191613.h5,40572.629132372,40571.126955424,40569.627935684,40569.654866532,40572.598633504,40590.629132372,40587.627935684,L1_cap_00235_20260510191613.h5,2243036,1.0,1488235.0,1.0,,235,270191968,OK,1488235.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00236_20260510191616.h5,40575.631591068,40574.132113144,40572.629134372,40572.65958454,40575.600104356,40593.631591068,40590.629134372,L1_cap_00236_20260510191616.h5,2243328,1.0,1488886.0,1.0,,236,271265500,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00237_20260510191619.h5,40578.632775748,40577.131779803996,40575.631593068,40575.662470136,40578.60242958,40596.632775748,40593.631593068,L1_cap_00237_20260510191619.h5,2241146,1.0,1488298.0,1.0,,237,270053836,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00238_20260510191622.h5,40581.633750428,40580.135158502,40578.632777748,40578.66421546,40581.605510276,40599.633750428,40596.632777748,L1_cap_00238_20260510191622.h5,2243478,1.0,1488172.0,1.0,,238,269781316,OK,1488172.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00239_20260510191625.h5,40584.634879108,40583.13496618,40581.633752428,40581.664811776,40584.60361176,40602.634879108,40599.633752428,L1_cap_00239_20260510191625.h5,2244060,1.0,1488298.0,1.0,,239,268322884,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00240_20260510191628.h5,40587.639157828,40586.048812392,40584.634881108,40584.664715392006,40587.61226356,40605.639157828,40602.634881108,L1_cap_00240_20260510191628.h5,2108607,1.0,1401309.0,1.0,,240,252285600,OK,1401309.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00241_20260510191631.h5,40590.641602512,40589.1451296,40587.639159824,40587.670257196,40590.614353164,40608.641602512,40605.639159824,L1_cap_00241_20260510191631.h5,2250561,1.0,1489019.0,1.0,,241,268713368,OK,1489019.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00242_20260510191634.h5,40593.642829204,40592.144693292,40590.641604512,40590.672491260004,40593.611964455995,40611.642829204,40608.641604512,L1_cap_00242_20260510191634.h5,2251030,1.0,1488298.0,1.0,,242,269723140,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00243_20260510191637.h5,40596.644979904,40595.145964976,40593.642831204,40593.67489423601,40596.614052876,40614.644979904,40611.642831204,L1_cap_00243_20260510191637.h5,2289544,1.0,1488886.0,1.0,,243,272185372,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00244_20260510191640.h5,40599.6464166,40598.146431648,40596.644981904,40596.676350076,40599.619387092,40617.6464166,40614.644981904,L1_cap_00244_20260510191640.h5,2275669,1.0,1488431.0,1.0,,244,272616260,OK,1488431.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00245_20260510191643.h5,40602.648749336,40601.14925436,40599.6464186,40599.677615528,40602.619186416,40620.648749336,40617.6464186,L1_cap_00245_20260510191643.h5,2296539,1.0,1488886.0,1.0,,245,273971728,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00246_20260510191646.h5,40605.649709988,40604.147254032,40602.648751336,40602.680049508,40605.617626112005,40623.649709988,40620.648751336,L1_cap_00246_20260510191646.h5,2285086,1.0,1488172.0,1.0,,246,272634064,OK,1488172.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00247_20260510191649.h5,40608.650810676,40607.05882922,40605.649711988,40605.676543056,40608.624118532,40626.650810676,40623.649711988,L1_cap_00247_20260510191649.h5,2130747,1.0,1417416.0,1.0,,247,249264900,OK,1417416.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00248_20260510191652.h5,40611.652541352,40610.165568496,40608.650812676,40608.6848874,40611.622047184,40629.652541352,40626.650812676,L1_cap_00248_20260510191652.h5,2267428,1.0,1488298.0,1.0,,248,261428128,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00249_20260510191655.h5,40614.653740104,40613.100587824,40611.652543352,40611.680604602196,40614.62040192,40632.653740104,40629.652543352,L1_cap_00249_20260510191655.h5,2166156,1.0,1487780.0,1.0,,249,248164832,OK,1487780.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00250_20260510191658.h5,40617.655412752,40616.04186718,40614.653742104,40614.68560092,40617.616899904,40635.655412752,40632.653742104,L1_cap_00250_20260510191658.h5,2017433,1.0,1484321.0,1.0,,250,226445760,OK,1484322.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00251_20260510191701.h5,1461999.0,728312.5,1.0,14310.630000000001,1451641.0,1462017.0,19.0,L1_cap_00251_20260510191701.h5,1859564,0.0012309337027389216,1461999.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,251,203513736,REPAIR_CANDIDATE,1461999.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00252_20260510191704.h5,1470714.0,705104.5,1.0,13374.25,1456659.75,1470732.0,19.0,L1_cap_00252_20260510191704.h5,1909826,0.0010634476648658045,1470714.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,252,207997008,REPAIR_CANDIDATE,1470714.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00253_20260510191707.h5,40626.663168852,40625.145553812,40623.660840128,40623.694553492,40626.637623532,40644.663168852,40641.660840128,L1_cap_00253_20260510191707.h5,1863260,1.0,1476888.0,2.0,,253,204384996,OK,1476888.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00254_20260510191710.h5,40629.666691572,40628.375147736,40626.663170848,40626.692455648,40629.64597681872,40647.666691572,40644.663170848,L1_cap_00254_20260510191710.h5,1642933,1.0,1286082.0,1.0,,254,182559828,OK,1286082.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00255_20260510191713.h5,40632.66807226,40631.16113328,40629.666693568,40629.701521279996,40632.639512584,40650.66807226,40647.666693568,L1_cap_00255_20260510191713.h5,2059277,1.0,1485820.0,1.0,,255,234335236,OK,1485820.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00256_20260510191716.h5,40635.66886494,40634.140583852,40632.66807426,40632.699328428,40635.632748744,40653.66886494,40650.66807426,L1_cap_00256_20260510191716.h5,2076263,1.0,1484063.0,1.0,,256,232435460,OK,1484063.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00257_20260510191719.h5,40638.670115632,40637.1713677,40635.66886694,40635.696411188,40638.6415213798,40656.670115632,40653.66886694,L1_cap_00257_20260510191719.h5,2002406,1.0,1486798.0,1.0,,257,218521272,OK,1486800.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00258_20260510191722.h5,40641.67132834,40640.164115356,40638.670145632,40638.699951556,40641.637104392,40659.67132834,40656.670145632,L1_cap_00258_20260510191722.h5,1982789,1.0,1486798.0,6.0,,258,216343956,OK,1486800.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00259_20260510191725.h5,40644.672923036,40643.181508136,40641.67133434,40641.699411052,40644.64375688,40662.672923036,40659.67133434,L1_cap_00259_20260510191725.h5,1989229,1.0,1488039.0,1.0,,259,218057292,OK,1488039.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00260_20260510191728.h5,40647.656943636,40646.120486504,40644.672925036,40644.700688148,40647.622672492005,40665.656943636,40662.672925036,L1_cap_00260_20260510191728.h5,2011449,1.0,1450939.0,1.0,,260,228165316,OK,1450939.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00261_20260510191731.h5,40650.676818424,40649.213283688,40647.656945636,40647.691458424,40650.647780264,40668.676818424,40665.656945636,L1_cap_00261_20260510191731.h5,2064931,1.0,1456343.0,1.0,,261,236033372,OK,1456343.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00262_20260510191734.h5,40653.678801124,40652.186383228,40650.676820424,40650.711826152,40653.649326964,40671.678801124,40668.676820424,L1_cap_00262_20260510191734.h5,2137878,1.0,1488949.0,1.0,,262,243166924,OK,1488949.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00263_20260510191737.h5,40656.680783824,40655.158407764,40653.678803124,40653.70778128,40656.648144588005,40674.680783824,40671.678803124,L1_cap_00263_20260510191737.h5,2270354,1.0,1488886.0,1.0,,263,267452164,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00264_20260510191740.h5,40659.683032528,40658.198225676,40656.680785828,40656.711503372004,40659.652908984,40677.683032528,40674.680785828,L1_cap_00264_20260510191740.h5,2230770,1.0,1489019.0,1.0,,264,261326852,OK,1489019.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00265_20260510191743.h5,40662.684063216,40661.175114236,40659.683034528,40659.715640144,40662.653191048,40680.684063216,40677.683034528,L1_cap_00265_20260510191743.h5,2206773,1.0,1488431.0,1.0,,265,256713224,OK,1488431.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00266_20260510191746.h5,40665.685289916,40664.179036944,40662.684065216,40662.711053364,40665.658255772,40683.685289916,40680.684065216,L1_cap_00266_20260510191746.h5,2224024,1.0,1488557.0,1.0,,266,261348728,OK,1488557.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00267_20260510191749.h5,40668.665936496,40667.138042412,40665.685291916,40665.71545754,40668.624540272,40686.665936496,40683.685291916,L1_cap_00267_20260510191749.h5,2154274,1.0,1436218.0,1.0,,267,255397456,OK,1436218.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00268_20260510191752.h5,40671.690991328,40670.239368648,40668.665938496,40668.70454306728,40671.661366808,40689.690991328,40686.665938496,L1_cap_00268_20260510191752.h5,2133819,1.0,1438332.0,1.0,,268,246795624,OK,1438332.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00269_20260510191755.h5,40674.692386024,40673.191031072,40671.690993328,40671.721593492,40674.660759012,40692.692386024,40689.690993328,L1_cap_00269_20260510191755.h5,2224043,1.0,1488690.0,1.0,,269,266128248,OK,1488690.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00270_20260510191758.h5,40677.69411672,40676.196721796,40674.692388024,40674.72101818,40677.662899632,40695.69411672,40692.692388024,L1_cap_00270_20260510191758.h5,2246847,1.0,1488760.0,1.0,,270,267697864,OK,1488760.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00271_20260510191801.h5,1489145.0,749372.0,1.0,15038.96,1475970.04,1489163.0,19.0,L1_cap_00271_20260510191801.h5,2245997,0.0010418535732683526,1489145.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,271,263329148,REPAIR_CANDIDATE,1489145.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00272_20260510191804.h5,1488690.0,746674.0,1.0,15351.970000000001,1473299.0,1488708.0,19.0,L1_cap_00272_20260510191804.h5,2255898,0.0009450781905919506,1488690.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,272,264484476,REPAIR_CANDIDATE,1488690.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00273_20260510191807.h5,40687.200232336,40685.500993496,40683.698182112,40683.7325123,40687.164927824,40705.200232336,40701.698182112,L1_cap_00273_20260510191807.h5,2567317,1.0,1734229.0,1.0,,273,298670476,OK,1734229.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00274_20260510191810.h5,40690.201935024,40688.701811276,40687.200234336,40687.228504488,40690.171138856,40708.201935024,40705.200234336,L1_cap_00274_20260510191810.h5,2195685,1.0,1488669.0,1.0,,274,248382504,OK,1488669.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00275_20260510191813.h5,40693.204421708,40691.611790474,40690.20193702,40690.229073988,40693.17336954,40711.204421708,40708.20193702,L1_cap_00275_20260510191813.h5,2029642,1.0,1403080.0,1.0,,275,221301136,OK,1403080.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00276_20260510191816.h5,40696.206222412,40694.702576692,40693.204423708,40693.233894548,40696.181101591996,40714.206222412,40711.204423708,L1_cap_00276_20260510191816.h5,2124135,1.0,1488746.0,1.0,,276,231766772,OK,1488746.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00277_20260510191819.h5,40699.208289092,40697.70915944,40696.206224408,40696.2408292,40699.177936328,40717.208289092,40714.206224408,L1_cap_00277_20260510191819.h5,2165231,1.0,1488886.0,1.0,,277,234153532,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00278_20260510191822.h5,40702.209403772,40700.701766048,40699.208291092,40699.238727096,40702.178587608,40720.209403772,40717.208291092,L1_cap_00278_20260510191822.h5,2163093,1.0,1488431.0,1.0,,278,233161664,OK,1488431.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00279_20260510191825.h5,40705.211652484,40703.715367752,40702.209405772,40702.234510088,40705.181372324,40723.211652484,40720.209405772,L1_cap_00279_20260510191825.h5,2158110,1.0,1489019.0,1.0,,279,236028032,OK,1489019.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00280_20260510191828.h5,40708.214083168,40706.722801544,40705.211654488,40705.241284488,40708.187581184,40726.214083168,40723.211654488,L1_cap_00280_20260510191828.h5,2114893,1.0,1489096.0,1.0,,280,233250556,OK,1489096.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00281_20260510191831.h5,40711.216443864,40709.726330168,40708.214085168,40708.246547584,40711.187427708,40729.216443864,40726.214085168,L1_cap_00281_20260510191831.h5,2104013,1.0,1489068.0,1.0,,281,233941008,OK,1489068.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00282_20260510191834.h5,40714.218354572,40712.702302732,40711.216445864,40711.247493572,40714.193258892,40732.218354572,40729.216445864,L1_cap_00282_20260510191834.h5,1998078,1.0,1402939.0,1.0,,282,230125640,OK,1402940.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00283_20260510191837.h5,40717.221417256,40715.720188504,40714.218358572,40714.250468924,40717.188793076,40735.221417256,40732.218358572,L1_cap_00283_20260510191837.h5,2124310,1.0,1489278.0,1.0,,283,247686072,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00284_20260510191840.h5,40720.223259932,40718.722326204,40717.221419256,40717.249113584,40720.189843572,40738.223259932,40735.221419256,L1_cap_00284_20260510191840.h5,2129210,1.0,1488557.0,1.0,,284,246881840,OK,1488557.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00285_20260510191843.h5,40723.225452624,40721.723755968,40720.223261932,40720.252277431995,40723.19847648,40741.225452624,40738.223261932,L1_cap_00285_20260510191843.h5,2146668,1.0,1488760.0,1.0,,285,246242836,OK,1488760.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00286_20260510191846.h5,40726.226917332,40724.719368528,40723.225454628,40723.257416579996,40726.191260016,40744.226917332,40741.225454628,L1_cap_00286_20260510191846.h5,2118690,1.0,1485526.0,1.0,,286,242317204,OK,1485526.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00287_20260510191849.h5,40729.229782008,40727.75454042,40726.226919332,40726.251895468,40729.19864784,40747.229782008,40744.226919332,L1_cap_00287_20260510191849.h5,2110185,1.0,1486443.0,1.0,,287,235787964,OK,1486443.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00288_20260510191852.h5,40732.731721396,40730.982509328,40729.229784008,40729.262254184,40732.697095208,40750.731721396,40747.229784008,L1_cap_00288_20260510191852.h5,2470240,1.0,1737078.0,1.0,,288,282426156,OK,1737078.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00289_20260510191856.h5,40735.734208104,40734.245469236,40732.731723396,40732.764075552,40735.705015964,40753.734208104,40750.731723396,L1_cap_00289_20260510191856.h5,2136900,1.0,1489278.0,1.0,,289,244845240,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00290_20260510191859.h5,40738.7358408,40737.136897316,40735.734210104,40735.762676496,40738.707066644,40756.7358408,40753.734210104,L1_cap_00290_20260510191859.h5,2003813,1.0,1401701.0,1.0,,290,231544340,OK,1401701.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00291_20260510191902.h5,1488557.0,745450.0,1.0,15191.310000000001,1473134.0,1488575.0,19.0,L1_cap_00291_20260510191902.h5,2113432,0.0009274014967124563,1488557.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,291,241749044,REPAIR_CANDIDATE,1488557.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00292_20260510191905.h5,40744.739302144,40743.2366782,40741.73748946,40741.768746368,40744.707629232,40762.739302144,40759.73748946,L1_cap_00292_20260510191905.h5,2109738,1.0,1488557.0,1.0,,292,247314452,OK,1488557.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00293_20260510191908.h5,40747.740626832,40746.235530876,40744.739304144,40744.768422924,40747.70941266,40765.740626832,40762.739304144,L1_cap_00293_20260510191908.h5,2105532,1.0,1488242.0,1.0,,293,247450208,OK,1488242.0
